file,packId,section,jsonPath,language,conceptId,issueType,originalValue,correctedValue,confidence,action
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.fr.tiles[5]","fr","ACTIVITY_TRAVEL","concept_label_leak","activity travel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.es.text","es","ACTIVITY_TRAVEL","concept_label_leak","Mi place hotel e a la activity travel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.es.text","es","PLACE_HOTEL","concept_label_leak","Mi place hotel e a la activity travel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.es.tiles[1]","es","PLACE_HOTEL","concept_label_leak","place hotel","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.es.tiles[5]","es","ACTIVITY_TRAVEL","concept_label_leak","activity travel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.zh.text","zh","ACTIVITY_TRAVEL","concept_label_leak","我的place hotel去去activity travel。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.zh.text","zh","PLACE_HOTEL","concept_label_leak","我的place hotel去去activity travel。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.zh.tiles[0]","zh","PLACE_HOTEL","concept_label_leak","我的place hotel去","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.zh.tiles[1]","zh","ACTIVITY_TRAVEL","concept_label_leak","去activity travel。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.ja.text","ja","ACTIVITY_TRAVEL","concept_label_leak","私のplace hotelは 行く activity travelに。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.ja.text","ja","PLACE_HOTEL","concept_label_leak","私のplace hotelは 行く activity travelに。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.ja.tiles[0]","ja","PLACE_HOTEL","concept_label_leak","私のplace hotelは","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.ja.tiles[2]","ja","ACTIVITY_TRAVEL","concept_label_leak","activity travelに。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[0].translations.en.text","en","PLACE_HOTEL","concept_label_leak:vocabulary","She is in the place hotel.","She is in the hotel.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[0].translations.en.tiles[4]","en","PLACE_HOTEL","concept_label_leak:vocabulary","place hotel.","hotel.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[0].translations.de.text","de","PLACE_HOTEL","concept_label_leak","Sie ist im place hotel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[0].translations.de.tiles[3]","de","PLACE_HOTEL","concept_label_leak","place hotel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[0].translations.fr.text","fr","PLACE_HOTEL","concept_label_leak","Elle est dans la place hotel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[0].translations.fr.tiles[4]","fr","PLACE_HOTEL","concept_label_leak","place hotel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[0].translations.es.text","es","PLACE_HOTEL","concept_label_leak","Ella está en la place hotel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[0].translations.es.tiles[4]","es","PLACE_HOTEL","concept_label_leak","place hotel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[0].translations.zh.text","zh","PLACE_HOTEL","concept_label_leak","她在place hotel里。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[0].translations.zh.tiles[1]","zh","PLACE_HOTEL","concept_label_leak","在place hotel里。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[0].translations.ja.text","ja","PLACE_HOTEL","concept_label_leak","彼女はplace hotelの中にいます。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[0].translations.ja.tiles[1]","ja","PLACE_HOTEL","concept_label_leak","place hotelの中に","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.en.text","en","ACTIVITY_TRAVEL","concept_label_leak:vocabulary","My place hotel go to the activity travel.","My place hotel go to the travel.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.en.text","en","PLACE_HOTEL","concept_label_leak:vocabulary","My place hotel go to the activity travel.","My hotel go to the travel.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.en.tiles[1]","en","PLACE_HOTEL","concept_label_leak:vocabulary","place hotel","hotel","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.en.tiles[5]","en","ACTIVITY_TRAVEL","concept_label_leak:vocabulary","activity travel.","travel.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.de.text","de","ACTIVITY_TRAVEL","concept_label_leak","Mein place hotel gehen zur activity travel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.de.text","de","PLACE_HOTEL","concept_label_leak","Mein place hotel gehen zur activity travel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.de.tiles[1]","de","PLACE_HOTEL","concept_label_leak","place hotel","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.de.tiles[4]","de","ACTIVITY_TRAVEL","concept_label_leak","activity travel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.fr.text","fr","ACTIVITY_TRAVEL","concept_label_leak","Mon place hotel aller à la activity travel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.fr.text","fr","PLACE_HOTEL","concept_label_leak","Mon place hotel aller à la activity travel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.fr.tiles[1]","fr","PLACE_HOTEL","concept_label_leak","place hotel","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.fr.tiles[5]","fr","ACTIVITY_TRAVEL","concept_label_leak","activity travel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.es.text","es","ACTIVITY_TRAVEL","concept_label_leak","Mi place hotel ir a la activity travel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.es.text","es","PLACE_HOTEL","concept_label_leak","Mi place hotel ir a la activity travel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.es.tiles[1]","es","PLACE_HOTEL","concept_label_leak","place hotel","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.es.tiles[5]","es","ACTIVITY_TRAVEL","concept_label_leak","activity travel.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.zh.text","zh","ACTIVITY_TRAVEL","concept_label_leak","我的place hotel去activity travel。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.zh.text","zh","PLACE_HOTEL","concept_label_leak","我的place hotel去activity travel。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.zh.tiles[0]","zh","PLACE_HOTEL","concept_label_leak","我的place hotel去","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.zh.tiles[1]","zh","ACTIVITY_TRAVEL","concept_label_leak","去activity travel。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.ja.text","ja","ACTIVITY_TRAVEL","concept_label_leak","私のplace hotelは行く activity travelに。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.ja.text","ja","PLACE_HOTEL","concept_label_leak","私のplace hotelは行く activity travelに。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.ja.tiles[0]","ja","PLACE_HOTEL","concept_label_leak","私のplace hotelは","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_021_hotel_travel/pack.json","multilingual_foundation_pack_021_hotel_travel","sentenceBuilders","sentenceBuilders[1].translations.ja.tiles[2]","ja","ACTIVITY_TRAVEL","concept_label_leak","activity travelに。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[1].translations.en.text","en","PLACE_BUS_STOP","concept_label_leak:vocabulary","in the place bus stop","in the bus stop","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[1].translations.en.tiles[2]","en","PLACE_BUS_STOP","concept_label_leak:vocabulary","place bus stop","bus stop","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[1].translations.de.text","de","PLACE_BUS_STOP","concept_label_leak","im place bus stop","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[1].translations.de.tiles[1]","de","PLACE_BUS_STOP","concept_label_leak","place bus stop","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[1].translations.fr.text","fr","PLACE_BUS_STOP","concept_label_leak","dans la place bus stop","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[1].translations.fr.tiles[2]","fr","PLACE_BUS_STOP","concept_label_leak","place bus stop","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[1].translations.es.text","es","PLACE_BUS_STOP","concept_label_leak","en la place bus stop","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[1].translations.es.tiles[2]","es","PLACE_BUS_STOP","concept_label_leak","place bus stop","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[1].translations.zh.text","zh","PLACE_BUS_STOP","concept_label_leak","在place bus stop里","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[1].translations.zh.tiles[0]","zh","PLACE_BUS_STOP","concept_label_leak","在place bus stop里","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[1].translations.ja.text","ja","PLACE_BUS_STOP","concept_label_leak","place bus stopの中に","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[1].translations.ja.tiles[0]","ja","PLACE_BUS_STOP","concept_label_leak","place bus stopの中に","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.en.text","en","PLACE_BUS_STOP","concept_label_leak:vocabulary","She is in the place bus stop.","She is in the bus stop.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.en.tiles[4]","en","PLACE_BUS_STOP","concept_label_leak:vocabulary","place bus stop.","bus stop.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.de.text","de","PLACE_BUS_STOP","concept_label_leak","Sie ist im place bus stop.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.de.tiles[3]","de","PLACE_BUS_STOP","concept_label_leak","place bus stop.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.fr.text","fr","PLACE_BUS_STOP","concept_label_leak","Elle est dans la place bus stop.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.fr.tiles[4]","fr","PLACE_BUS_STOP","concept_label_leak","place bus stop.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.es.text","es","PLACE_BUS_STOP","concept_label_leak","Ella está en la place bus stop.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.es.tiles[4]","es","PLACE_BUS_STOP","concept_label_leak","place bus stop.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.zh.text","zh","PLACE_BUS_STOP","concept_label_leak","她在place bus stop里。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.zh.tiles[1]","zh","PLACE_BUS_STOP","concept_label_leak","在place bus stop里。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.ja.text","ja","PLACE_BUS_STOP","concept_label_leak","彼女は place bus stopの中にいます。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.ja.tiles[1]","ja","PLACE_BUS_STOP","concept_label_leak","place bus stopの中に","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.en.text","en","PLACE_BUS_STOP","concept_label_leak:vocabulary","the place bus stop","the bus stop","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.en.tiles[0]","en","PLACE_BUS_STOP","concept_label_leak:vocabulary","the place bus stop","the bus stop","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.en.analysis.grammarExplanation[0]","en","PLACE_BUS_STOP","concept_label_leak:vocabulary","'place bus stop' is a noun naming a thing or place.","'bus stop' is a noun naming a thing or place.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.en.analysis.tokens[0].text","en","PLACE_BUS_STOP","concept_label_leak:vocabulary","place bus stop","bus stop","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.en.analysis.tokens[0].meaning","en","PLACE_BUS_STOP","concept_label_leak:english_gloss","place bus stop","bus stop","high","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.de.text","de","PLACE_BUS_STOP","concept_label_leak","das place bus stop","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.de.tiles[0]","de","PLACE_BUS_STOP","concept_label_leak","das place bus stop","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.de.analysis.grammarExplanation[0]","de","PLACE_BUS_STOP","concept_label_leak","German nouns are capitalised. 'place bus stop' takes the article 'das'.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.de.analysis.tokens[1].text","de","PLACE_BUS_STOP","concept_label_leak","place bus stop","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.de.analysis.tokens[1].meaning","de","PLACE_BUS_STOP","concept_label_leak:english_gloss","place bus stop","bus stop","high","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.fr.text","fr","PLACE_BUS_STOP","concept_label_leak","le place bus stop","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.fr.tiles[0]","fr","PLACE_BUS_STOP","concept_label_leak","le place bus stop","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.fr.analysis.grammarExplanation[0]","fr","PLACE_BUS_STOP","concept_label_leak","French nouns normally take an article. 'place bus stop' is le.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.fr.analysis.tokens[1].text","fr","PLACE_BUS_STOP","concept_label_leak","place bus stop","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.fr.analysis.tokens[1].meaning","fr","PLACE_BUS_STOP","concept_label_leak:english_gloss","place bus stop","bus stop","high","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_022_bus_bus_stop/pack.json","multilingual_foundation_pack_022_bus_bus_stop","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.es.text","es","PLACE_BUS_STOP","concept_label_leak","el place bus stop","","low","needs_manual_review"
